tracking_id,sender,recipient,origin_province,destination_province,distance_km,weight_kg,package_quantity,ship_type,day_of_week,month,delayed,delivery_days
ENV-0207,Dr(a). Milo Paz,Juan Ignacio Sanchez Rodriguez,Catamarca,Santiago del Estero,101,33.56,3,1,2,3,0,3
ENV-0208,Agostina Romero,Sr(a). Camilo Fernandez,Tierra del Fuego,Santa Fe,2464,39.79,17,0,0,4,0,3
ENV-0209,Sr(a). Ludmila Gutierrez,Mateo Juan Cruz Vega Sosa,Entre Rios,Rio Negro,676,18.36,19,1,3,9,1,9
ENV-0210,Dr(a). Juan Gabriel Martinez,Dr(a). Juan Ignacio Sanchez,Catamarca,Jujuy,521,49.98,16,1,6,7,0,7
ENV-0211,Sr(a). Juan Bautista Lopez,Sr(a). Joaquin Morales,Catamarca,Chubut,351,32.3,15,1,5,9,1,8
ENV-0212,Dr(a). Valentina Jazmin Ortiz,Catalina Duarte Vazquez,Chubut,Misiones,198,45.58,2,0,4,3,0,1
ENV-0213,Jeremias Camilo Ramirez Godoy,Tomas Benjamin Molina,Cordoba,La Pampa,127,17.63,17,1,6,2,1,6
ENV-0214,Jazmin Luciana Castillo Garcia,Luciano Fernandez Ramirez,San Juan,Formosa,52,31.44,20,0,4,11,1,2
ENV-0215,Sofia Juarez,Candela Juan Cruz Olivera Romero,Cordoba,Santiago del Estero,429,36.17,20,1,6,10,1,9
ENV-0216,Valentino Torres,Sr(a). Juan Cruz Herrera,Catamarca,CABA,1117,13.6,7,1,4,11,1,18
ENV-0217,Tomàs Valentino Rodriguez Leiva,Dr(a). Valentina Guzman,San Juan,Jujuy,447,24.41,13,1,3,2,0,7
ENV-0218,Zoe Valentina Lucas Benjamin Muñoz,Paulina Guillermina Gutierrez,Cordoba,Neuquen,476,24.47,7,1,4,3,1,11
ENV-0219,Emiliano Aguirre,Rosario Gimenez Martin,Tucuman,La Rioja,172,6.97,12,0,2,4,0,1
ENV-0220,Maria Victoria Isabella Garcia,Dr(a). Emilia Gonzalez,Formosa,Neuquen,83,7.47,2,1,3,10,0,3
ENV-0221,Lorenzo Cruz Ojeda,Guadalupe Ruiz,Cordoba,La Pampa,217,36.2,7,0,3,9,0,1
ENV-0222,Sr(a). Guadalupe Garcia,Juan Bautista Coronel,Jujuy,Rio Negro,275,4.96,13,1,1,4,0,5
ENV-0223,Antonia Julian Cabrera Fernandez,Camila Arias Romero,CABA,CABA,92,25.0,16,1,4,1,0,3
ENV-0224,Zoe Sofia Gimenez Gimenez,Martina Vera Cordoba,Misiones,Chubut,137,36.51,13,1,0,7,1,6
ENV-0225,Dr(a). Felipe Escobar,Ignacio Mora Lopez,Corrientes,La Rioja,161,14.79,13,1,6,9,1,8
ENV-0226,Dr(a). Mia Gimenez,Dr(a). Paloma Garcia,Santiago del Estero,Santa Cruz,1000,6.87,4,1,2,6,0,10
ENV-0227,Guadalupe Peralta Chavez,Dr(a). Violeta Muñoz,La Rioja,Chubut,270,30.32,13,0,0,1,0,1
ENV-0228,Matias Perez Ferreyra,Sr(a). Joaquín Nuñez,La Pampa,Rio Negro,702,23.12,20,0,2,10,0,2
ENV-0229,Bruno Joaquín Ramos,Felipe Peralta,Mendoza,Santa Cruz,1046,29.89,17,1,5,10,1,13
ENV-0230,Franco Quiroga Lopez,Josefina Fernandez,La Rioja,La Pampa,498,49.0,19,1,6,12,1,9
ENV-0231,Renata Octavio Ayala,Lucia Gutierrez Castro,Santa Cruz,Rio Negro,887,48.37,19,0,5,1,0,2
ENV-0232,Bruno Sanchez,Malena Julia Molina,Cordoba,Salta,828,38.84,13,0,6,11,0,2
ENV-0233,Tomas Santiago Martinez Castro,Nahiara Jazmin Lautaro Nahuel Vazquez,San Luis,Tierra del Fuego,2148,9.94,15,1,3,3,1,18
ENV-0234,Helena Pilar Suarez,Dr(a). Emilia Silva,Misiones,Salta,276,46.07,2,0,4,4,0,1
ENV-0235,Dr(a). Kiara Ruiz,Ivan Luciana Garcia Garcia,Santiago del Estero,Rio Negro,204,19.15,6,1,4,6,1,8
ENV-0236,Lautaro Benitez Perez,Delfina Rivero,Tucuman,Santiago del Estero,187,30.7,7,0,2,9,0,1
ENV-0237,Paula Genaro Fernandez Cabrera,Sr(a). Emma Carrizo,Jujuy,Jujuy,73,34.67,16,1,3,6,1,6
ENV-0238,Sr(a). Luca Rodriguez,Ignacio Herrera,Formosa,Jujuy,351,28.89,18,1,3,6,0,5
ENV-0239,Benjamin Nicolas Soria,Jeremias Lucero,Chubut,Jujuy,80,14.74,3,1,3,11,1,5
ENV-0240,Jazmin Diaz,Juan Cruz Mia Valentina Bustos Gomez,Corrientes,Corrientes,157,13.92,18,1,1,2,0,5
ENV-0241,Sr(a). Mateo Benjamin Muñoz,Ian Ezequiel Lopez Cruz,San Luis,Entre Rios,332,3.01,17,0,5,4,1,3
ENV-0242,Lucas Benjamin Martina Miranda,Santiago Cardozo,La Pampa,Tierra del Fuego,2490,5.48,5,0,4,3,0,3
ENV-0243,Enzo Benjamin Ortiz Gomez,Emilia Juan Sebastian Molina Aguirre,Rio Negro,Rio Negro,71,37.92,10,1,2,11,1,4
ENV-0244,Mia Jazmin Valentin Lopez,Ignacio Ojeda Moreno,Santa Fe,San Luis,279,26.99,2,0,3,3,0,1
ENV-0245,Benjamin Alma Garcia,Joaquin Jazmín Escobar,CABA,Mendoza,1096,9.72,10,0,0,5,0,2
ENV-0246,Agustina Rodriguez,Santiago Fernandez Sanchez,Chaco,La Pampa,442,22.99,18,1,1,9,1,10
ENV-0247,Benjamin Olivia Acosta,Benjamin Alejandro Julieta Muñoz Gonzalez,Chaco,La Pampa,411,36.69,9,0,0,12,0,2
ENV-0248,Helena Isabella Gomez Sanchez,Ramiro Blanco,Jujuy,San Luis,719,9.19,13,1,4,6,1,9
ENV-0249,Helena Luca Acuña Torres,Delfina Valentino Fernandez,Cordoba,Chubut,742,16.52,8,0,2,7,0,2
ENV-0250,Dr(a). Ciro Molina,Matilda Figueroa,Formosa,La Pampa,597,29.33,19,0,2,11,0,2
ENV-0251,Paulina Thiago Ezequiel Luna,Bruno Pereyra Sosa,Entre Rios,CABA,400,23.54,6,1,5,9,0,5
ENV-0252,Sr(a). Isabella Molina,Sr(a). Franco Fernandez,Tierra del Fuego,Jujuy,1400,32.12,10,1,4,4,1,14
ENV-0253,Ian Simon Peralta Vera,Catalina Gutierrez,Rio Negro,Chubut,236,37.51,20,1,3,12,1,7
ENV-0254,Facundo Gutierrez Medina,Lautaro Benjamin Carrizo Sanchez,San Juan,Santiago del Estero,75,38.21,20,0,4,8,0,1
ENV-0255,Camila Maldonado Villalba,Sr(a). Martina Romero,La Rioja,Catamarca,164,6.05,18,0,4,9,0,1
ENV-0256,Juan Pablo Rodriguez Escobar,Martina Ramirez,La Pampa,Salta,933,6.25,7,1,0,9,1,13
ENV-0257,Bautista Benjamin Ema Moreno,Thiago Paez,Neuquen,Chubut,301,21.06,19,0,4,8,0,1
ENV-0258,Tiziana Barrios,Bautista Soto,Jujuy,Tucuman,225,20.1,1,0,4,2,1,3
ENV-0259,Sr(a). Jeremias Sosa,Samuel Francesca Fernandez,Tierra del Fuego,Catamarca,2008,49.71,3,1,0,5,1,18
ENV-0260,Miguel Angel Matilda Chavez,Felicitas Molina,Santa Fe,Tucuman,777,19.04,13,1,6,7,1,10
ENV-0261,Dr(a). Gael Martinez,Felipe Santiago Hernandez Vazquez,Santa Fe,La Rioja,550,9.33,18,1,4,3,0,7
ENV-0262,Alma Valentina Flores Vazquez,Emma Rodriguez Luna,Entre Rios,Buenos Aires,325,48.94,15,1,4,7,0,5
ENV-0263,Matias Quiroga,Emma Gonzalez Benitez,Entre Rios,Neuquen,708,8.18,7,0,0,11,0,2
ENV-0264,Sr(a). Zoe Ramos,Juan Bautista Emilia Maldonado,Buenos Aires,Entre Rios,372,3.83,20,0,3,10,0,1
ENV-0265,Dr(a). Dante Ramos,Emma Thiago Lionel Velazquez Pereyra,CABA,Entre Rios,381,20.41,8,0,6,1,0,1
ENV-0266,Julieta Rodriguez,Sr(a). Lucía Flores,Jujuy,Entre Rios,1167,16.29,20,1,1,5,0,10
ENV-0267,Isabella Romero,Martín Sanchez,Santiago del Estero,Salta,376,20.97,9,0,4,10,0,1
ENV-0268,Lola Garcia,Zoe Agustin Roldan,Cordoba,Santa Fe,229,28.01,2,1,5,11,1,8
ENV-0269,Jazmín Felipe Medina Rodriguez,León Castro,La Pampa,Tierra del Fuego,2476,20.71,10,1,1,9,1,18
ENV-0270,Francesca Valentina Romero,Thiago Gabriel Farias Gomez,Jujuy,Tierra del Fuego,1406,40.39,2,1,3,9,1,16
ENV-0271,Isabella Thiago Juarez,Francisca Lopez Coronel,Entre Rios,Formosa,672,16.85,3,1,6,6,1,10
ENV-0272,Sr(a). Jazmin Aguero,Julieta Nahuel Diaz Lopez,CABA,Formosa,1166,33.85,20,0,6,2,0,2
ENV-0273,Thiago Valentin Navarro Avila,Sr(a). Camila Martinez,San Luis,Tucuman,513,11.24,7,1,2,1,1,10
ENV-0274,Octavio Olivia Rojas Sosa,Benicio Lautaro Nicolas Medina Cordoba,Tucuman,Chaco,292,45.76,20,0,3,4,0,1
ENV-0275,Paulina Sanchez,Thiago Renata Ortiz,Jujuy,Mendoza,539,26.92,12,1,2,6,1,12
ENV-0276,Thiago Nicolas Benjamin Castro,Dr(a). Juana Diaz,Neuquen,Chaco,190,38.2,11,0,2,6,0,1
ENV-0277,Olivia Zoe Jazmin Aguirre,Valentina Gael Martin Moreno,San Luis,Entre Rios,307,1.3,18,1,2,3,1,8
ENV-0278,Malena Ponce,Mateo Joaquín Suarez Avila,Mendoza,San Luis,232,25.22,11,1,6,8,0,5
ENV-0279,Sr(a). Bruno Mansilla,Rosario Carrizo Coronel,Santa Fe,Tucuman,795,23.31,12,0,1,12,0,2
ENV-0280,Valentino Morales,Lucia Gonzalez Gimenez,Cordoba,San Juan,335,26.44,3,0,6,1,0,1
ENV-0281,Isabella Luca Maidana Bustos,Benjamin Rojas,Santa Fe,Entre Rios,50,35.5,1,0,4,8,0,1
ENV-0282,Benjamin Pereyra,Mateo Benjamin Emilia Gimenez Quiroga,Santa Cruz,Santa Fe,1677,45.68,16,0,0,9,0,3
ENV-0283,Luciana Bustos,Bastian Pereyra Martinez,Buenos Aires,Buenos Aires,155,36.25,18,1,0,9,0,5
ENV-0284,Dr(a). Augusto Perez,Bautista Campos,Santiago del Estero,Misiones,165,5.8,4,0,1,4,0,1
ENV-0285,Tiziano Olivera,Julieta Milena Rodriguez,Formosa,La Rioja,88,39.85,3,1,3,8,0,3
ENV-0286,Catalina Alvarez Castro,Luca Quiroga Rodriguez,Tierra del Fuego,Entre Rios,2546,34.36,3,0,0,7,0,4
ENV-0287,Mia Valentina Romero,Kiara Ayala Martinez,San Juan,Rio Negro,50,32.02,6,0,3,7,0,1
ENV-0288,Dr(a). Victoria Blanco,Tiziano Valentin Lucas Gonzalez Soria,La Pampa,San Luis,194,44.79,2,0,1,12,0,1
ENV-0289,Benjamin Sofia Fernandez Paz,Alexander Garcia,Rio Negro,Formosa,50,46.25,9,0,1,6,1,2
ENV-0290,Sr(a). Tiziano Roldan,Dr(a). Olivia Villalba,San Luis,Chubut,621,46.48,10,0,4,4,0,2
ENV-0291,Juan Bautista Bravo Rodriguez,Francisco Rodriguez,Mendoza,Santiago del Estero,158,16.92,5,0,4,12,0,1
ENV-0292,Dr(a). León Romero,Martín Tomàs Martinez Castro,CABA,Chaco,1031,11.99,3,1,4,10,0,10
ENV-0293,Lorenzo Peralta,Catalina Rios,Mendoza,La Pampa,427,31.89,15,1,1,6,1,12
ENV-0294,Luz Milagros Catalina Fernandez,Thiago Nicolas Josefina Gomez,Misiones,Cordoba,619,33.2,3,1,6,4,0,7
ENV-0295,Thiago Joaquin Acosta Coronel,Valentino Lopez Acosta,Catamarca,Formosa,59,19.31,5,1,2,6,1,4
ENV-0296,Dr(a). Santino Gomez,Sr(a). Matias Caceres,Jujuy,Neuquen,412,38.19,4,0,0,3,0,2
ENV-0297,Benjamin Ramirez,Lisandro Castro Toledo,San Juan,San Juan,151,20.7,1,0,2,9,0,1
ENV-0298,Franco Mateo Alvarez,Thiago Benjamin Thiago Benjamin Fernandez,Santa Cruz,La Pampa,1568,1.11,14,1,6,2,0,14
ENV-0299,Lorenzo Ciro Suarez,Guadalupe Leiva Muñoz,San Juan,Entre Rios,716,26.29,13,0,1,5,0,2
ENV-0300,Mia Diaz,Valentino Gonzalez Ruiz,Rio Negro,Chubut,136,8.78,9,1,2,8,0,3
ENV-0301,Dr(a). Luciana Romero,Lorenzo Gael Ferreyra Luna,La Rioja,Formosa,83,36.18,16,0,3,2,1,2
ENV-0302,Juan Cruz Abigail Diaz Sanchez,León Garcia,Mendoza,La Pampa,578,19.3,11,1,2,7,0,7
ENV-0303,León Vargas,Thiago Augusto Ruiz Gomez,Santa Fe,Santa Cruz,1554,15.37,20,0,3,6,1,5
ENV-0304,Sr(a). Mia Molina,Sr(a). Benjamin Alejandro Medina,La Pampa,Jujuy,1045,48.4,8,1,3,5,0,10
ENV-0305,Simon Juana Ledesma,Felicitas Fernandez,Mendoza,La Rioja,50,46.64,7,0,5,9,1,3
ENV-0306,Emma Milagros Vera Caceres,Tomàs Luna Nuñez,Tierra del Fuego,Corrientes,2032,39.99,3,1,5,8,1,19
ENV-0307,Dr(a). Juan Pablo Arias,Constanza Nina Luna Avila,Entre Rios,Formosa,659,35.9,13,0,3,10,0,2
ENV-0308,Milo Dominguez Sosa,Sr(a). Lucas Moreno,Mendoza,San Juan,149,46.21,14,0,6,6,0,1
ENV-0309,Nahiara Romero,Santino Gomez,San Juan,Santa Cruz,941,5.91,8,1,1,11,1,17
ENV-0310,Bianca Maximo Silva,Sr(a). Tomàs Ruiz,Santa Fe,Santiago del Estero,572,48.36,11,1,0,1,1,10
ENV-0311,Sr(a). Lautaro Gonzalez,Juana Ayala Rodriguez,Salta,Tucuman,252,28.12,19,0,3,6,0,1
ENV-0312,Lautaro Alma Caceres,Dr(a). Lautaro Gomez,Santiago del Estero,San Luis,298,7.96,1,1,0,5,0,5
ENV-0313,Juan Cruz Garcia,Benjamin Romero Gomez,Catamarca,Chaco,56,17.74,11,1,6,4,0,3
ENV-0314,Alexander Thiago Nicolas Gutierrez,Sr(a). Ignacio Flores,La Rioja,Rio Negro,50,22.19,15,1,0,5,1,6
ENV-0315,Francisco Ruiz,Santiago Milagros Ruiz,Chaco,Buenos Aires,957,32.57,6,0,4,3,0,2
ENV-0316,Sr(a). Tomàs Flores,Federico Diaz Cardozo,La Pampa,San Juan,579,47.94,8,1,5,3,1,12
ENV-0317,Dante Figueroa Rojas,Juan Cruz Facundo Perez Guzman,Mendoza,Buenos Aires,1077,44.21,15,1,3,1,1,14
ENV-0318,Dr(a). Matias Cabrera,Sr(a). Lautaro Farias,Formosa,Tierra del Fuego,1786,29.08,18,0,2,6,0,3
ENV-0319,Sr(a). Zoe Valentina Vega,Bastian Salvador Carrizo Sanchez,Chaco,Formosa,195,26.62,11,1,4,7,1,7
ENV-0320,Julieta Joaquin Ledesma,Dr(a). Ciro Fernandez,La Rioja,Neuquen,178,9.04,10,0,5,3,0,1
ENV-0321,Pedro Suarez,Sr(a). Lautaro Benjamin Aguirre,Entre Rios,Jujuy,1049,9.56,5,1,3,10,1,16
ENV-0322,Santiago Maite Rios,Oriana Pilar Diaz Alvarez,Misiones,Cordoba,594,31.96,6,0,3,5,0,2
ENV-0323,Dr(a). Renata Aguirre,Pilar Rodriguez,La Pampa,Neuquen,678,3.15,12,0,3,3,0,2
ENV-0324,Violeta Diaz Gonzalez,Mateo Benjamin Mateo Medina,Mendoza,San Juan,149,32.83,14,1,3,12,0,3
ENV-0325,Nicolas Gomez,Thiago Benjamin Molina Olivera,Rio Negro,Cordoba,441,28.49,8,1,0,5,1,11
ENV-0326,Sr(a). Alejo Benitez,Juan Sebastian Santino Rivero,Cordoba,Neuquen,514,37.25,16,0,4,2,0,2
ENV-0327,Juana Angel Gabriel Acosta,Morena Jazmin Catalina Guzman Gomez,San Juan,La Rioja,158,41.22,2,1,4,4,0,5
ENV-0328,Sofia Tiziano Benjamin Ledesma,Dr(a). Mateo Fernandez,Chaco,Tucuman,233,15.24,2,1,2,6,0,5
ENV-0329,Zoe Valentina Luciana Ortiz,Dr(a). Matias Lopez,Catamarca,Neuquen,50,38.89,8,0,6,12,0,1
ENV-0330,Emilia Thiago Benjamin Mendez Velazquez,Valentino Cardozo Ramirez,La Rioja,Tierra del Fuego,1976,31.82,6,0,6,4,0,3
ENV-0331,Samuel Aguero Fernandez,Valentina Luz Milagros Rivero,CABA,San Luis,809,26.85,20,0,2,12,0,2
ENV-0332,Morena Silva,Lucía Thiago Rodriguez Arias,San Luis,Formosa,401,49.28,4,0,6,7,0,2
ENV-0333,Lola Cardozo Ledesma,Facundo Pilar Nuñez Aguero,Formosa,Santa Fe,602,35.22,5,0,1,12,0,2
ENV-0334,Sebastian Medina Dominguez,Juan Francisco Violeta Ruiz Martin,Entre Rios,Santiago del Estero,620,24.73,19,1,5,7,1,9
ENV-0335,Morena Juan Cruz Garcia,Sr(a). Tiziano Suarez,Santa Fe,Catamarca,573,26.02,9,1,3,8,1,9
ENV-0336,Luciano Benjamin Paulina Gonzalez Morales,Benjamin Soria,Tucuman,Catamarca,237,31.92,12,0,6,9,0,1
ENV-0337,Simon Benjamin Campos,Jeronimo Nahuel Cruz,Misiones,Corrientes,296,13.79,10,1,4,10,1,7
ENV-0338,Mateo Paula Perez Ferreyra,Catalina Vicente Moreno Rodriguez,La Pampa,Santiago del Estero,432,2.77,15,0,0,3,0,2
ENV-0339,Ian Benjamin Zoe Flores Gomez,Benjamin Herrera Fernandez,Buenos Aires,Misiones,1171,49.79,5,1,1,5,1,15
ENV-0340,Maximo Tomàs Gonzalez,Augusto Constantino Flores Fernandez,Formosa,Catamarca,115,33.39,6,0,3,11,0,1
ENV-0341,Francisco Gomez Cordoba,Josefina Lucero Fernandez,Tierra del Fuego,Entre Rios,2579,32.95,4,0,1,8,1,5
ENV-0342,Santino Benjamin Agostina Rodriguez,Sr(a). Tomas Lopez,Salta,Santiago del Estero,433,0.96,11,0,6,7,0,2
ENV-0343,Joaquín Lucía Fernandez Ramirez,Candela Rodriguez,Rio Negro,Catamarca,128,19.46,4,0,2,6,0,1
ENV-0344,Valentino Gomez Ojeda,Luisina Josefina Fernandez Garcia,Chubut,Mendoza,304,32.26,5,0,4,10,1,2
ENV-0345,Valentina Juarez Muñoz,Fausto Helena Farias Dominguez,Neuquen,La Rioja,74,31.59,5,1,4,11,1,4
ENV-0346,Sofia Sofía Lopez Ruiz,Martín Arias Martinez,Catamarca,Chaco,55,37.75,19,1,2,7,1,4
ENV-0347,Santino Gimenez,Sr(a). Bruno Bravo,Entre Rios,Formosa,641,12.78,20,1,6,12,1,11
ENV-0348,Lucas Benjamin Valentino Guzman Ortiz,Manuel Joaquin Herrera Olivera,Corrientes,Salta,525,25.72,13,1,5,1,0,7
ENV-0349,Benjamin Rodriguez Perez,Thiago Gabriel Duarte Ruiz,Entre Rios,Rio Negro,768,6.08,16,0,4,1,0,2
ENV-0350,Lucía Juan Bautista Ramirez Quiroga,Santino Benjamin Rojas Fernandez,La Pampa,Chubut,869,43.11,19,1,2,9,1,16
ENV-0351,Josefina Gutierrez Diaz,Mateo Benjamin Francesca Godoy,Catamarca,Buenos Aires,1070,3.84,9,0,0,1,0,2
ENV-0352,Josefina Benitez Moyano,Isabella Catalina Benitez,Mendoza,Salta,393,31.61,17,1,3,12,1,8
ENV-0353,Tomas Rodriguez,Juan Ignacio Lucia Quiroga,Formosa,Catamarca,99,4.41,7,0,4,6,0,1
ENV-0354,Guillermina Lautaro Gutierrez,Mateo Juan Ignacio Vargas Perez,Santa Fe,Santa Fe,50,15.85,14,0,0,4,1,3
ENV-0355,Thiago Nahuel Gonzalez Cordoba,Bruno Thiago Benjamin Bravo Morales,Chaco,Neuquen,226,30.64,10,0,0,1,0,1
ENV-0356,Facundo Sosa,Alma Mia Lopez,Tierra del Fuego,Buenos Aires,2911,25.07,12,1,1,6,1,23
ENV-0357,Valentina Santino Silva,Francisco Gimenez Gonzalez,Tucuman,Chaco,177,17.08,14,1,4,2,1,8
ENV-0358,Emma Herrera Alvarez,Joaquin Thiago Daniel Gonzalez,Santa Fe,Catamarca,597,23.03,12,0,3,10,0,2
ENV-0359,Francisco Martinez,Victoria Bautista Torres Gimenez,Cordoba,Formosa,396,44.77,4,0,5,9,1,2
ENV-0360,Joaquin Cordoba Chavez,Bautista Medina,Entre Rios,CABA,490,18.52,5,0,6,1,0,2
ENV-0361,Thiago Nahuel Josefina Rodriguez Medina,Sofia Lucas Sanchez Rios,Tierra del Fuego,Tucuman,1777,11.61,8,1,5,6,1,17
ENV-0362,Guadalupe Valdez,Maria Paz Manuel Arias,San Luis,La Rioja,250,25.35,2,0,1,9,0,1
ENV-0363,Benjamin Renata Martinez,Juan Manuel Juliana Gonzalez Romero,Mendoza,Catamarca,139,43.37,10,1,0,9,1,5
ENV-0364,Juan Francisco Ojeda,Sofia Velazquez Flores,Corrientes,Jujuy,614,39.33,20,0,3,6,0,2
ENV-0365,Renzo Fernandez Garcia,Mateo Valentin Escobar Gutierrez,Rio Negro,Corrientes,259,38.14,8,0,0,7,1,3
ENV-0366,Malena Lautaro Ezequiel Nuñez Gimenez,Bautista Ortiz,Santa Fe,Tierra del Fuego,2422,47.57,1,1,6,12,1,17
ENV-0367,Antonella Fernandez,Thiago Benjamin Josefina Figueroa Quiroga,Corrientes,Salta,430,21.28,2,0,5,5,0,2
ENV-0368,Juan Cruz Victoria Rodriguez Diaz,Sr(a). Felipe Lopez,Entre Rios,Salta,1025,35.19,12,1,5,2,1,17
ENV-0369,Josefina Gomez,Ciro Benjamin Sofia Sanchez Perez,Chubut,Santa Fe,920,4.2,19,0,3,11,0,2
ENV-0370,Catalina Cordoba Sanchez,Sr(a). Delfina Mendez,Entre Rios,Jujuy,1086,42.62,13,1,2,8,1,13
ENV-0371,Catalina Valentina Sosa,Sr(a). Agostina Perez,Corrientes,Chubut,469,5.89,4,0,3,8,0,2
ENV-0372,Martina Lola Acosta,Sr(a). Catalina Gomez,Chaco,San Juan,111,48.25,7,1,2,8,1,4
ENV-0373,Juan Ignacio Isabella Vargas,Valentino Gael Torres,Catamarca,Cordoba,347,41.41,20,0,1,6,0,1
ENV-0374,Clara Perez Correa,Máximo Diaz Moreno,Tierra del Fuego,Entre Rios,2561,20.11,2,1,2,3,1,24
ENV-0375,Catalina Thiago Leonel Correa,Martina Medina Lopez,Neuquen,San Juan,160,12.87,15,0,6,3,0,1
ENV-0376,Dr(a). Gael Ruiz,Olivia Flores Sosa,CABA,Entre Rios,403,10.31,13,1,5,11,0,7
ENV-0377,Victoria Tomàs Fernandez,Sr(a). Lara Aguirre,Catamarca,San Luis,320,13.31,3,0,0,4,0,1
ENV-0378,Dr(a). Isabella Garcia,Ciro Santino Benjamin Figueroa,Neuquen,Chubut,193,45.3,11,0,0,8,1,3
ENV-0379,Agustín Benjamin Ezequiel Arias,Sofia Belen Sosa,Tucuman,Mendoza,247,1.96,14,0,2,4,0,1
ENV-0380,Dr(a). Alma Ortiz,Francesca Joaquin Sanchez Diaz,Formosa,Formosa,134,44.23,2,0,5,5,0,1
ENV-0381,Isabella Dylan Ezequiel Pereyra Vazquez,Martin Santino Ferreyra,San Juan,Rio Negro,50,4.84,13,0,3,4,0,1
ENV-0382,Julia Sol Ponce Coronel,Dante Lautaro Nahuel Alvarez,Salta,Entre Rios,1059,39.84,13,1,3,9,0,10
ENV-0383,Joaquin Mia Cordoba,Uma  Martina Quiroga Duarte,La Rioja,San Luis,348,16.42,9,0,0,6,0,1
ENV-0384,Sr(a). Lucas Lopez,Juan Pablo Lopez,Buenos Aires,Formosa,1034,40.53,16,1,6,10,0,10
ENV-0385,Catalina Martinez Diaz,Dr(a). Benjamin Avila,Cordoba,Chaco,283,33.01,9,0,6,4,0,1
ENV-0386,Micaela Alma Lopez,Isabella Felipe Vega Fernandez,Mendoza,La Rioja,64,9.22,19,1,6,12,0,3
ENV-0387,Thiago Leonel Guzman Campos,Federico Antonella Nuñez Romero,San Luis,Buenos Aires,760,47.4,19,0,4,4,0,2
ENV-0388,Valentino Mateo Duarte Arias,Lara Lopez,Rio Negro,San Juan,99,9.19,2,0,0,4,0,1
ENV-0389,Dr(a). Delfina Nuñez,Olivia Abril Garcia,Buenos Aires,Salta,1442,0.53,20,0,6,3,0,2
ENV-0390,Sebastian Santino Agustin Duarte,Mia Jazmin Vazquez,Cordoba,La Pampa,85,1.58,19,0,6,2,0,1
ENV-0391,Sr(a). Joaquin Sanchez,Sr(a). Luca Gomez,La Rioja,Catamarca,115,35.37,13,0,2,5,0,1
ENV-0392,Valentino Villalba,Lautaro Juan Cruz Godoy,Cordoba,Tucuman,581,39.7,16,1,1,12,0,7
ENV-0393,Gael Carrizo Ojeda,Tomàs Thiago Benjamin Martinez Rodriguez,Tierra del Fuego,Santa Cruz,911,11.55,19,0,3,5,0,2
ENV-0394,Maia Joaquín Gonzalez Benitez,León Cruz,Jujuy,Chubut,115,36.58,19,1,6,10,1,6
ENV-0395,Justina Sosa,Santino Suarez,La Pampa,Santa Cruz,1526,32.16,4,1,1,6,1,18
ENV-0396,Sr(a). Mateo Rodriguez,Juana Sanchez Duarte,La Rioja,La Pampa,512,31.99,3,1,3,1,1,10
ENV-0397,Alma Paez Lopez,Manuel Mendoza Gomez,Tierra del Fuego,Catamarca,1959,13.2,4,0,0,7,0,3
ENV-0398,Dr(a). Federico Benitez,Sofía Lorenzo Rodriguez,Misiones,Cordoba,575,24.91,13,1,4,7,1,12
ENV-0399,Sofia Santiago Quiroga Muñoz,Dr(a). Antonella Garcia,San Luis,Santa Fe,277,8.55,3,0,2,1,0,1
ENV-0400,Isabella Silva Mansilla,Isabella Benjamin Rodriguez,Chaco,Catamarca,107,8.92,13,0,5,2,0,1
ENV-0401,Dr(a). Sofia Gonzalez,Luca Maria Belen Herrera,Catamarca,La Pampa,572,49.27,16,0,3,11,1,4
ENV-0402,Julieta Ruiz Aguirre,Catalina Juan Pablo Lopez Cruz,Cordoba,CABA,645,16.89,7,1,5,9,0,7
ENV-0403,Santiago Martina Benitez Perez,Tiziano Felipe Quiroga Gomez,Tucuman,San Juan,137,33.2,10,0,0,1,0,1
ENV-0404,Micaela Renata Navarro Martinez,Maite Maldonado Flores,San Juan,Rio Negro,59,3.2,1,1,0,5,0,3
ENV-0405,Dr(a). Franco Martinez,Bautista Alvaro Vera Gimenez,Santa Fe,Santa Cruz,1642,10.38,1,0,1,11,0,3
ENV-0406,Sr(a). Juan Ignacio Navarro,Santino Agustin Mateo Diaz,Catamarca,Rio Negro,99,15.76,13,1,3,11,1,6
ENV-0407,Juan Ignacio Pedro Olivera,Sofia Paz,San Juan,Mendoza,67,18.87,13,1,1,8,1,5
ENV-0408,Zoe Jazmin Valentina Bustos,Catalina Castro Molina,Neuquen,Formosa,77,41.94,19,0,1,12,0,1
ENV-0409,Maximo Bastian Gonzalez Quiroga,Dr(a). Santino Fernandez,Catamarca,Santiago del Estero,108,40.5,14,0,4,1,0,1
ENV-0410,Sr(a). Carmela Ortiz,Martín Aguero Lucero,Salta,Misiones,257,34.51,16,0,3,5,1,2
ENV-0411,Thiago Benjamin Ferreyra,Dr(a). Martina Perez,Salta,San Luis,702,40.12,20,0,0,8,1,3
ENV-0412,Ana Paula Thiago Ezequiel Ruiz,Mateo Agustin Romero,Corrientes,Corrientes,52,2.61,3,1,1,11,1,6
ENV-0413,Isabella Agustin Perez,Benjamin Sara Sanchez Garcia,Formosa,La Pampa,537,4.81,18,1,4,6,0,7
